name,sub_head,view_count,tel,tag,info,address,Latitude,Longitude
롯데호텔 L7 명동,트렌디한 감각과 안락한 분위기가 어우러진 라이프스타일 호텔,834,02-6310-1000,"L7명동, 롯데호텔L7명동, 명동, 명동호텔, 비즈니스호텔, 서울숙소, 숙박, 친구와함께, 호캉스","L7 명동은 트렌디한 감각과 안락한 분위기가 어우러진 라이프스타일 호텔이다. 고객의 라이프스타일과 지역 문화가 어우러져 새로운 문화를 만들어 내는 도심 속 휴식 공간으로 롯데면세점, 롯데 백화점 등의 쇼핑몰과 경복궁, 남산 등의 관광지가 가까운 거리에 위치하고 있다. 또한, 남산타워가 보이는 마운틴뷰, 명동 시티뷰에 둘러싸여 특별한 여행을 만들 수 있다. 주요 시설로는 최상층 21층에 위치한 루프탑 바와 풋스파, 파티, 모임 등을 위한 3층의 라운지&바, 세련된 감각이 더해진 스위트룸, 슈페리어룸, 스탠다드 룸 등이 있다.",서울특별시 중구 퇴계로 137,37.5613647,126.9869802
뉴국제호텔,,831,02-732-0161,"서울숙소, 숙박, 중구","서울시청의 뒤편에 위치한 뉴국제호텔은 비즈니스와 쇼핑, 관광에 있어 최적의 교통 요지에 위치하고 있다. 서울의 번화가에 위치하여 비즈니스 및 관광에 편리하며 가까운 곳에 역사적 관광명소인 덕수궁, 경복궁, 창경궁, 광화문, 창덕궁 후원, 남산서울타워가 위치하고 있을 뿐 아니라 백화점, 동대문/남대문 시장, 인사동 전통거리, 파고다 공원, 새롭게 변한 청계천 등이 인접해 있어 매우 편리하다.
서울시청까지는 도보로 1분 거리이며 편안한 휴식 공간, 세련된 인테리어는 물론 고객이 안심하고 숙박할 수 있도록 방범, 방재 시스템을 갖추고 있다. 다양하게 인테리어한 객실을 보유하고 있으며 호텔 내에 레스토랑, 연회장 등의 시설을 완비하고 있다. 안락하고 편안한 객실 분위기와 현대적인 스타일의 호텔 외/내관은 고객에게 감동 그 이상의 가치로 다가갈 것이다.",서울특별시 중구 세종대로22길 12,37.5680518,126.9778498
파크 하얏트 서울,서울 강남에 위치한 최고급 럭셔리 호텔,815,02-2016-1234,"서울숙소, 숙박","파크 하얏트 서울은 현대적인 감각의 디자인과 시설 그리고 185개의 제한된 객실 수로 고객에게 최상의 개별적 맞춤 서비스를 제공하는 럭셔리 호텔이다. 코엑스(COEX) 및 국제무역센터 등이 자리 잡은 삼성역 사거리에 위치하고 있으며, 호텔 빌딩 전면이 유리로 되어 있어 객실은 물론 호텔 내 어디에서나 통창을 통해 눈부신 자연 채광 및 화려한 도심 전경을 즐길 수 있다. 현대적인 세련미와 동양적인 단아함이 아름다운 조화를 이루는 파크 하얏트 서울은 높은 천장과 넓은 사이즈의 객실과 객실의 1/3을 차지하는 넓은 욕실, 바닥부터 천장까지 이르는 전면 통창 등이 특징이다. 호텔 최고 층에는 로비 라운지를 비롯해 피트니스와 실내 수영장, 스파 시설이 있다.",서울특별시 강남구 테헤란로 606,37.5085664,127.0641471
파로스 관광호텔 (HOTEL PHAROS),비즈니스와 여행의 중심지인 잠실에 위치하고 있는 고품격 호텔,808,02-417-2700,"관광호텔, 서울숙소, 송파구, 숙박","파로스호텔은 비즈니스와 여행의 중심지인 잠실에 위치하고 있는 고품격 호텔로 방문하시는 고객의 특성과 편의에 맞춘 시설과 서비스, 그리고 자연스럽고 세련된 객실과 부대시설은 고객님에게 편안한 휴식은 물론 또 하나의 추억을 제공할 것이다.",서울특별시 송파구 올림픽로10길 5,37.5110877,127.0811616
호텔 더 디자이너스 종로점,,797,02-2267-7474,"서울숙소, 숙박, 종로구","대한민국 서울의 중심 종로구에 위치한 ‘호텔 더 디자이너스’는 고품격 서비스와 최고급 편의시설을 갖춘 명품 부티크 호텔로, 내 집과 같은 편안함과 여유로움을 만끽할 수 있어 투숙객에게 잊지 못할 추억과 감동을 선사한다.
호텔 더 디자이너스 종로는 총 81개의 객실로 구성이 되어 있으며, 18개의 스위트룸과 54개의 디럭스룸을 보유하고 있다. 객실에 따라 최소 2인(더블)에서 최대 3인(더블+싱글)까지 숙박이 가능하며, 호텔 내 어디에서나 무료로 와이파이를 사용할 수 있다. 전 객실에는 숙박객의 편의를 위해 인터넷 사용이 가능한 노트북이 비치되어 있다.",서울특별시 종로구 수표로 89-8,37.5693604,126.9890248
딜라이트 호텔 (HOTEL DELIGHT),,788,02-414-1263,"서울숙소, 송파구, 숙박","딜라이트 호텔은 잠실역 2호선 10번 출구에서 도보로 7분, 몽촌토성역 8호선 3번 출구에서 도보로 7분 거리에 위치해 있다. 주변 관광지로는 롯데월드와 롯데월드타워, 석촌호수가 차로 5분 이내의 거리에 있다. 올림픽주경기장까지는 차로 약 10분, 삼성역 코엑스(COEX)까지는 차로 약 20분이 소요된다. 또한 방이동 상업지구에 위치해 있어 각종 근린시설 및 레스토랑이 인접해 있다.
호텔 인근지역에서 찾아오실 경우 무료 픽업 및 샌딩 서비스를 이용할 수 있다. 호텔 이용고객에게는 무료 주차타워 이용 서비스와 세탁 서비스가 제공된다.
객실은 총 71개이며, 이코노미 룸, 스탠다드 룸, 디럭스 룸, 프리미엄 룸, 듀플렉스 룸 등으로 다양하게 구성되어 있다. 모든 객실에는 TV와 에어컨, 냉장고, 노트북, 어댑터를 비롯해 가운, 슬리퍼, 전기포트, 샴푸, 린스, 바디워시, 칫솔, 면도기 등 각종 비품이 구비되어 있다. 무료 와이파이와 세탁 서비스도 전 객실에 제공된다. 프런트에서는 추가 침구, 랜선, 와인글라스, 와인오프너, 우산 등을 대여 가능하다.
호텔 로비에 위치한 카페 볼잔(Bolzan)에서는 고급 원두로 로스팅된 커피와 매일 다른 메뉴로 구성되는 조식이 유료로 제공된다. 5세 이하의 어린이는 조식을 무료로 즐길 수 있다.",서울특별시 송파구 오금로11길 21-9,37.5153877,127.1093219
뉴천지호텔,편안함을 만끽하다,784,02-2265-6131,"관광호텔, 뉴천지호텔, 서울숙소, 서울호텔, 수도권, 숙박, 숙박시설, 숙박업소, 휴식공간, 휴식여행, 휴식하기좋은곳","뉴천지관광호텔은 1962년 개관하여 서울 중심의 호텔로서 자리매김하였고 2004년 대대적인 리모델링을 통해 새롭게 태어났다. 심플하게 인테리어된 52개의 객실 하나하나에 가구와 시설을 배치하여 편안함을 만끽할 수 있다. 쇼핑이나 문화생활을 할 수 있는 다양한 지역이 인근에 위치해 있어 지리적으로도 효과적이다. 뉴천지관광호텔은 서울의 중심에 위치한 편리한 교통과 함께 국내외 널리 알려진 동대문 쇼핑타운이 도보로 5분 거리에 위치하고 있으며 명동, 남대문 쇼핑타운 등 서울을 즐길 수 있는 가까운 거리에 자리하고 있다. 서울의 한복판인 종로구와 중구와의 경계를 흐르는 청계천, 세계 제일의 쇼핑 관광지라는 명동, 그리고 남대문 시장과 더불어 우리나라 재래시장의 산 역사인 동대문 시장까지 어디든 쉽게 갈 수 있다.",서울특별시 중구 을지로38길 20,37.5658839,127.0033459
가락관광호텔,서울 송파지역 최고의 요충지에 자리잡은 호텔,782,02-400-6641~3,"관광호텔, 서울숙소, 송파구, 송파구숙소, 숙박","가락 관광호텔은 동양 최대의 가락동농수산물시장과 인접해 있고 주변에 잠실 롯데월드, 올림픽공원, 삼성의료원, 현대아산병원, 가든파이브, 코엑스, 도심 공항 터미널, 잠실경기장 등이 근거리에 위치하여 비즈니스 스포츠 문화 건강의 중심에 있다.",서울특별시 송파구 송파대로28길 5,37.4938849,127.1187211
세종호텔,사계절 아름다운 남산과 화려한 다운타운의 전경을 한눈에 감상할 수 있는 곳,781,02-773-6000,"서울호텔, 숙박, 숙박시설, 숙박업소, 호텔, 휴식공간, 휴식여행, 휴식하기좋은곳, 힐링&여행","세종호텔은 쇼핑과 관광, 비즈니스의 중심지인 명동에 위치해 사계절 아름다운 남산과 화려한 다운타운의 전경을 한눈에 감상할 수 있다. 인천공항으로부터 약 1시간 거리의 세종호텔은 서울의 중심가인 명동에 위치하여 도심의 쇼핑가와 각종 엔터테인먼트를 편리하게 즐길 수 있으며, 남산의 아름다운 전경을 감상할 수 있다.

* 세종호텔만의 특징 *
1. 지하철 4호선 명동역 10번 출구와 연결된 편리한 교통 (동대문 쇼핑센터, 남대문 시장 5분 거리)
2. 호텔과 인접한 거리에 위치한 남산 도보 산책 (정상에서 서울시 전경 조망 가능)
3. 호텔 주변 문화 명소에 편리하게 접근 가능 : 명동예술극장, 난타전용관, 롯데백화점, 신세계백화점, 밀리오레, 청계천, 한옥마을, 경복궁, 덕수궁, 인사동, 북촌 한옥마을 등.",서울특별시 중구 퇴계로 145,37.5614664,126.9879575
호텔 프리마,비즈니스 고객은 물론 가족 동반에도 적합한 공간,774,02-6006-9114,"강남구, 서울숙소, 숙박","호텔 프리마는 1층 로비에 조선 전기 백자전과 한국화 등 우리 문화 예술품이 다양하게 전시되어 있어 전통적인 동양화풍의 맥을 느낄 수 있으며, 3층에 위치한 뷔페 레스토랑은 유럽 황실 도자기 마이센으로 중후함을 느낄 수 있는 공간이다.
또한 호텔 문화와 예술의 접목으로 조성된 뮤지엄은 조선백자 대호를 비롯한 환수 문화재들을 전시하여 우리 문화재를 알리는 데 앞장서고 있다. 새로운 스타일과 감각으로 리노베이션된 객실은 다양한 타입과 서비스로 고객에게 편의를 제공한다. 모던하면서도 앤티크한 로얄 스위트는 80평의 시설로 월풀욕조와 함께 휴식 공간을 선사한다. 또한 다이닝 룸과 침실이 별도의 공간을 이루고 있는 주니어 스위트는 고급스러운 인테리어로 고객에게 안락함을 느끼게 해준다. 현대적인 감각에 고풍스러운 멋이 느껴지는 더블과 디럭스룸은 실용적인 인테리어로 비즈니스 고객은 물론 가족 동반에도 적합한 공간이다.
강남 최고의 명성을 자랑하는 연회/웨딩은 다양한 테마로 고객에게 감동을 주고 있으며, 특히 강남의 명소인 사우나-포세이돈은 최고의 시설과 서비스 정신으로 고객에게 안락함을 제공한다. 그 밖에도 청담동 시내와 한강의 야경을 볼 수 있는 스카이라운지 라이브 바, 개별공간의 ‘Music Room’으로 이루어진 ‘LOVI’, 고풍스러운 맛과 풍류를 즐길 수 있는 한식 레스토랑에 이르기까지 다양한 부대시설을 갖추고 있어 높은 서비스를 경험할 수 있다.",서울특별시 강남구 도산대로 536,37.5242811,127.0522605
티롤관광호텔,,772,02-544-1004,"서울숙소, 서초구, 숙박",티롤관광호텔은 강남 서초구 신사역 4번 출구 먹자골목 끝에 위치하고 있다. 객실 대부분은 더블룸으로 편안하고 안락하게 되어 있어 고객들이 부담없이 찾을수 있도록 했다. 항상 청결한 모습으로 보답할 것을 약속드리며 티롤관광호텔 임직원은 고객을 정성껏 모시며 웃음을 안고 다시 찾을 수 있도록 최선을 다하고 있다.,서울특별시 서초구 나루터로 64,37.5150551,127.0169467
뉴서울호텔,청계천과 서울시청 사이에 위치한 호캉스하기 좋은 호텔,770,02-735-8800,"서울숙소, 숙박","뉴서울호텔은 서울 중심부인 시청 부근에 있어 비즈니스, 쇼핑, 관광, 교통이 편리하여 비즈니스맨과 관광객에게 최상의 호텔로 주목받고 있다.
지리적으로 덕수궁까지 도보로 3분, 청계천까지 2분 거리에 자리하며 인천공항에서는 50분 거리에 있다. 한국의 역사적 문화유산으로 둘러싸인 서울 산업 지구에 자리 잡고 있으므로 사무 업무, 관광, 쇼핑을 한 번에 할 수 있다.
비즈니스에 편하도록 꾸며진 객실들을 보유하고 있으며 호텔 내에는 이탈리안 레스토랑, 바, 뷔페 레스토랑, 죽 전문점, 비즈니스센터, 사우나 등의 부대시설이 완비되어 있다.
첨단 시설과 품격 있는 공간으로 꾸며진 뉴서울호텔의 객실은 비즈니스 고객에게 기대 이상의 만족을 드리는 맞춤형 공간이다. 효율적인 비즈니스 업무에 필요한 시설과 더불어, 현대적이고 감각적인 디자인은 머무는 동안 편안함과 아늑함을 제공한다.",서울특별시 중구 세종대로22길 16,37.5679878,126.9781607
센트럴관광호텔,비지니스와 관광의 중심지로 아늑함과 편안함을 제공하는 호텔,769,02-6365-6500,"관광호텔, 서울숙소, 숙박, 숙박시설, 종로구, 휴식공간","서울 종로구 청계천에 위치한 센트럴 관광호텔은 지하철 1,3,5호선 종로3가역과 지하철 2,3호선 을지로 3가 역에서 도보로 3분 거리에 위치한 중간지점에 있다. 인사동, 점프 공연장, 난타공연장, 명동, 동대문, 남대문, 경복궁, 창덕궁 후원, 덕수궁 등의 인기 지역이 가깝고, 인천공항으로 이동이 편리하다.
호텔 주변에는 fast food, 아시아 요리 등 다양하고 경제적인 가격의 식당이 모여 있어 취향에 맞게 고르실 수 있고 짧은 시간에 쇼핑과 관광을 합리적인 가격으로 모두 즐기고 싶은 고객들에게 적합한 호텔이다.",서울특별시 종로구 청계천로 137,37.5687988,126.9928965
나인트리호텔 명동,문화의 메카인 명동에 위치한 비즈니스호텔,768,02-750-0999,"관광호텔, 서울숙소, 숙박, 중구","나인트리호텔 명동은 국내외 비즈니스 고객과 관광객을 위한 객실과 서비스를 제공하는 비즈니스호텔로, 고객이 기대하지 못한 곳에서 세심한 배려를 느낄 수 있고, 여행의 추억을 남길 수 있는 즐거움을 제공하며, 복잡한 도심 속에서 숨겨진 특별한 경험을 선사한다. 국내외 관광과 패션, 문화의 메카인 명동에 자리 잡아 서울 시내 어느 곳으로든 이동이 용이할 뿐만 아니라, 고객의 다양한 여행 목적을 반영한 6가지 룸타입의 144실 객실과 고객전용 라운지 등을 갖추고 있다.",서울특별시 중구 명동10길 51,37.5615874,126.9860253
호텔마누(HOTEL MANU),서울을 관광하기 좋은 가성비 숙소,762,02-777-0100,"서울숙소, 숙박, 중구","편안한 휴식과 함께 합리적 가격, 최상의 서비스를 제공하는 호텔마누. 2012년 12월 1일에 오픈한 호텔마누는 국내외 비즈니스 고객과 해외 관광객을 위한 관광 1등급 비즈니스호텔이다. 도보 3분 거리에 있는 서울역(지하철 1호선, 4호선, 공항철도, 경의선, KTX)과 회현역(지하철 4호선)으로 인해 인천공항과 김포공항으로부터 공항철도를 이용해 쉽게 접근할 수 있고 관광의 중심인 명동, 남대문시장, 남산서울타워, 동대문, 인사동 등과도 쉽게 접근할 수 있는 교통의 요지에 자리 잡고 있다.
전 객실에 설치된 스마트 LED TV를 통해 인터넷 서핑과 SNS를 넓고 선명한 화면으로 자유롭게 즐길 수 있고 휴대전화와 휴대용 디지털 기기를 충전할 수 있는 USB 잭과 초고속 무선인터넷망 역시 편안한 여행과 출장을 돕는 비즈니스 파트너로서 충분한 서비스를 제공한다. 부대시설로는 레스토랑, 피트니스센터, 마사지샵, 미팅룸 등이 비즈니스 고객과 여행객의 편의를 위해서 언제나 준비되어 있다.",서울특별시 중구 퇴계로 19,37.5571405,126.9748895
메트로호텔,여행 속 쉬어가는 공간,745,02-752-1112,"서울숙소, 숙박, 중구","아늑한 객실과 스타일리쉬한 디자인을 갖춘 메트로호텔은 서울에서도 명동 중심에 위치하여 고객 접근성을 극대화 하였으며, 서울의 유명 관광지들이 호텔로부터 수분 거리에 위치하고 있다. 메트로호텔은 교통부 등록 1호인 대한민국 최초의 관광호텔로써 1960년 개관이래 고객만족을 위하여 노력해오고 있다.",서울특별시 중구 명동9가길 14,37.5651265,126.9837285
프로비스타 호텔,,744,02-597-1140,"서울숙소, 숙박","프로비스타 호텔은 서울 강남의 비즈니스 중심지 테헤란로 연장 선상에 위치하며 지하철 2, 3호선이 만나는 교대역에서 도보 5분, 강남역에서 15분 거리인 교통의 요지에 위치한다. 강남 비즈니스 단지와 서초 법률 단지, 양재 IT 벤처 밸리 중심권에 자리 잡고 있으며 지하철, 버스뿐만 아니라 고속버스터미널, 남부터미널, 경부고속도로와 인접거리에 위치하여 교통 접근이 쉬운한 레지던스이다.

비즈니스호텔과 레지던스의 장점만을 모은 객실에는 60개 채널의 케이블 TV와 초고속 인터넷, 주방용품을 포함한 고급 빌트인 키친 시스템과 냉장고, 최신형 드럼세탁기가 갖추어져 있다. 이 때문에 일반 비즈니스 고객은 물론 장기 투숙 고객에게도 더없는 편리함을 제공한다. 프로비스타 호텔은 월넛톤의 차분한 분위기로 키친 설비와 복층 스타일로 된 넓은 구조로 공간 활용이 좋아서 가족을 동반한 고객에게도 사랑받는 레지던스이다. 다양한 편의시설과 설비로 생활은 물론 업무 수행에 큰 도움을 주는 경제적인 호텔로 거듭나고 있다. 부대시설로는 피트니스센터, 비즈니스센터, 라운지&바 그리고 주차장 등이 완비되어 있다.",서울특별시 서초구 서초대로 338,37.4948153,127.018629
아드리게호텔,강남 최고의 가성비 호텔,737,02-552-9711,"서울숙소, 숙박","한국 최고의 비즈니스호텔임을 자부하는 역삼동에 위치한 아드리게호텔이다. 지하철 2호선 역삼역 1번 출구에서 3분 거리에 위치하고 있어 접근성이 편리하다. 객실 내 쾌적한 환경을 위해 전열교환기를 설치 운영하고 있으며, TV는 3D로서 색다른 입체감과 감동을 느낄 수 있다. 매트리스와 침구류는 최고의 재질로 여행의 피로를 없애주고, 각 객실의 마감재는 인테리어 소재를 활용하였다. 객실에 와이파이를 설치하여, 유·무선 인터넷을 항시 무료로 이용이 가능하다.",서울특별시 강남구 테헤란로28길 3-6,37.5008872,127.0391298
서울프린스호텔,,736,02-752-7111,"서울숙소, 숙박, 중구","프린스 호텔은 명동의 정면에 위치하여 편리한 교통과 함께 쇼핑(명동, 남대문시장, 동대문시장 근접)과 같은 종합 상권이 형성되어 있어 비즈니스 고객과 쇼핑 관광객이 쉽게 찾을 수 있는 도심형 호텔로서 좋은 조건을 갖추고 있다.
호텔 앞으로 자리한 남산의 울창한 녹음은 호텔 분위기를 신선감 넘치게 조성하고 있으며 산책과 조깅의 즐거움도 함께 할 수 있다. 깔끔한 객실 100실을 보유하고 있으며 호텔 내에 레스토랑, 비즈니스룸 등의 시설을 갖추고 있다.
그동안 리모델링으로 한층 더 격조 높고 품위 있는 호텔로 다시 태어난 프린스 호텔은 영어와 일본어의 편리한 언어 서비스와 비즈니스 고객을 위한 프로젝터, 전동식 스크린을 갖춘 컨퍼런스룸, 성공적인 업무지원을 위하여 최신 컴퓨터와 프린터 및 인터넷을 무료로 제공하고 있다.
1층 로비에는 고객 여러분을 편하게 모시기 위해 안락한 소파와 인테리어로 장식한 고객 전용 레스트룸을 별도로 24시간 운영하고 있다. 또한 관광객을 위해 서울역 및 공항버스 정류장(세종호텔 앞)까지의 송영서비스를 무료로 제공하고 있다. 이뿐만 아니라 장애우 고객을 위한 장애우 전용객실과 여러 명의 한 가족을 위한 한실(온돌), 비즈니스맨을 위한 내실 있는 객실, 그리고 현대적인 감각의 객실 인테리어는 다양한 목적으로 서울의 명동을 찾으시는 분들께 편안함을 드리기에 충분하다.",서울특별시 중구 퇴계로 130,37.5606725,126.9862764
제리스플래닛,편안한 휴식과 다양한 편의시설을 제공하는 명품 숙소,735,02-555-4204,"강남구, 강남숙박, 강남숙소, 관광호텔, 서울숙소, 숙박, 연인과함께, 휴식공간, 휴식여행, 휴식하기, 휴식하기좋은곳","Jerry''s Planet은 만화캐릭터 제리의 행성이란 뜻이다. 제리가 제리 행성을 벗어나 지구로 오면서 다양한 내륙을 여행하며 라이프스타일을 경험하는 컨셉으로 즐거움과 편안함을 느낄 수 있는 특별한 공간이다. Jerry`s Planet 호텔은 바쁜 생활과 지친일상에 어딘가로 떠나고 싶은 고객에게 잠깐의 휴식을 제공하고자 한다. 전 객실의 태블릿 PC설치로 각종 전자제품과 연동되며 객실에서 다양한 서비스 요청을 할 수 있게 하여 고객의 휴식과 편안함을 누릴 수 있도록 최선을 다하였다. 아시아, 유럽, 아메리카 ,아프리카로 이루어진 다양한 컨셉의 객실과 루프탑 카페, 클럽까지 다양한 편의공간을 제공한다.",서울특별시 강남구 강남대로92길 13,37.4990416,127.0285148
호스텔 하루,,735,02-732-1101,"서울숙소, 숙박","서울의 중심, 종로에 위치한 호스텔 하루는 서울의 곳곳으로 이동이 용이할 뿐 아니라, 명동, 인사동, 창덕궁과 경복궁, 창경궁, 삼청동까지 도보로 이동할 수 있는 서울 관광을 위한 최적의 장소에 위치하고 있다. 덕분에 특별한 계획 없이도 산책하듯 서울 관광을 즐길 수 있다. 번화가에 위치하고 있어 관광이 끝나면 멀리 나가지 않아도 음식점과 까페를 금방 접할 수 있어 민생고 해결에는 더할 나위 없다. 뿐만 아니라 앞으로는 청계천이 흘러 아침 저녁으로 산책을 할 수 있고, 번화가이나 유흥가가 아니기에 밤 늦게 귀가해도 호스텔 까지 오는 길은 안전하다.

객실은 심플하고 모던한 도시적인 디자인으로 호텔과 같이 고급스러우며, 일반 객실은 큰 창문 덕에 환기와 채광이 용이한 방이 대부분, 도미토리는 각 객실마다 분리된 화장실, 샤워실, 파우더룸을 갖추고 있어 바쁜 시간에도 늦지 않게 준비할 수 있는 이점이 있다. 도미토리 룸은 침대마다 개별 TV, 콘센트, 선반과 스탠드가 있어 커튼을 치면 작은 방처럼 이용할 수 있다. 매일 룸 클리닝을 실시하여 항상 청결한 시설을 유지하고 있으며 한국어, 중국어, 일본어, 영어가 가능한 스탭들이 상시 거주하고 있어 의사소통에도 문제가 없다.",서울특별시 종로구 청계천로 61,37.5689781,126.984321
힐탑 관광호텔,강남구 논현동 중심가에 위치한 호텔,733,02-540-3458,"서울숙소, 숙박","힐탑 관광호텔은 강남구 논현동 중심가에 위치한 호텔로서 57객실과 터키탕, 연회장, 레스토랑, 커피숍 등 다양한 시설을 갖추고 있다. 또한 삼성동 무역 센터, 압구정 로데오거리 등에 쉽게 접근할 수 있어 관광 및 쇼핑에 적절한 곳이다.",서울특별시 강남구 논현로 647,37.5115294,127.0314225
렉스호텔,남산 아래 남대문시장 부근 깔끔한 관광호텔,732,02-752-3191,"관광호텔, 서울숙소, 숙박, 중구","렉스호텔은 비즈니스를 위한 서비스가 준비되어 있다. 110실 규모의 비즈니스호텔로 쇼핑과 비즈니스가 용이한 입지조건을 갖추고 있다. 서울 시내가 한눈에 내려다보이는 렉스호텔은 다양한 타입의 객실을 갖추고 있으며, 각 부대시설과 레스토랑에서는 질 높은 음식과 고객서비스로 최선을 다하고 있다. 객실은 언제 들어서더라도 안락함을 느낄 수 있도록 준비되어 있으며 현대적인 감각에 발맞춰 심플하게 꾸며져 있다. 넉넉한 여유를 느낄 수 있는 객실에는 다양한 설비를 갖추고 있으며, 고객을 한 번 더 생각하는 서비스를 통해 편안하게 머무를 수 있도록 모든 편의를 제공하고 있다. 또한, 대한민국 최대의 재래시장인 남대문시장을 비롯하여 롯데 백화점과 신세계 백화점이 인접한 입지조건으로 즐겁고 편한 쇼핑 환경을 제공하며, 종로 및 동대문 쇼핑몰이 인접하여 신세대 젊은이들의 문화를 직접 체험할 수 있다.",서울특별시 중구 퇴계로10길 23,37.5586762,126.9809794
호텔국도,전통과 현대의 멋을 즐길 수 있는 호텔,728,02-6466-1234,"관광호텔, 비즈니스호텔, 서울, 서울호텔, 숙박, 을지로, 호텔","베스트웨스턴 프리미어 호텔국도는 서울 동대문과 명동 사이에 위치하여 동대문, 명동, 청계천, 남산 등에서의 관광 및 비즈니스를 대중교통을 이용하여 즐길 수 있는 최적의 조건을 가지고 있다. 또한 서울의 전통과 현대의 멋을 모두 즐길 수 있는 장소로 성공적인 비즈니스와 휴식을 위한 호텔이다.
2007년 설립 이래 도심 속에서 편리한 관광과 세련된 서비스를 제공하며 고객여러분의 동반자로 발전해 왔다. 첨단시설과 편리한 교통을 제공하며 중/소규모 행사, 세미나, 컨퍼런스, 설명회, 돌잔치, 약혼식까지 여러 행사를 진행할 수 있는 연회장과 295개의 세련된 객실 및 부대시설을 이용할 수 있다.",서울특별시 중구 을지로 164,37.5661756,126.9962949
베니키아 노블 호텔,서울 시내의 유명 관광지나 쇼핑센터가 모두 도보로 이동이 가능한 곳에 위치하여 편리한 호텔,722,02-742-4025,"서울, 서울숙소, 숙박","베니키아 노블 호텔이 위치한 종로는 수도 서울의 중심축을 형성하는 지역으로 한국의 과거, 현재, 미래를 체험할 수 있는 다양한 관광자원이 적절히 융합된 한국관광의 중심지이다.
서울 시내의 유명 관광지나 쇼핑센터가 모두 도보로 이동이 가능한 곳에 위치하여 편리하다.
베니키아 노블 호텔의 카페에서는 그릴샌드위치를 비롯한 간단한 식사대용의 베이커리류와 에스프레소, 다양한 음료를 먹을 수 있다.
노블호텔만의 고유 서비스철학과 차별화된 시설 및 상품을 제공받을 수 있다.",서울특별시 종로구 율곡로6길 13-3 노블호텔,37.5766839,126.9896583
라마다호텔 동대문,"전통과 현대가 공존하는 문화와 패션의 중심지, 동대문에 위치한 비즈니스호텔",720,02-2276-3500,"서울숙소, 숙박, 중구","라마다 바이 윈덤 서울 동대문은 서울 교통 중심지인 ‘동대문 역사 문화 공원역’에 위치한 새로운 개념의 비즈니스호텔이다. 여유로운 크기에 모던하면서도 따뜻한 감성으로 디자인된 197개의 객실은 편안함과 안락함을 선사해 준다. 또한 품격 있는 연회장과 회의실은 비즈니스를 성공으로 이끌 것이다. 서울의 명소 동대문 쇼핑센터, 명동, 남대문, N서울타워 등과 근접하여 관광에 최적화된 장소이다.",서울특별시 중구 동호로 354,37.5659754,127.0026126
호텔아띠,동국대 서울캠퍼스에서 충무로역 방향에 위치한 모텔,716,02-2279-0131,"서울숙소, 숙박, 중구","호텔아띠는 친근한 친구와 같은 서비스를 위해 고객들과의 ''소통''을 최우선으로 각종 서비스를 개발, 제공하고 있다. 기존 호텔의 보편적인 서비스와 더불어 호텔아띠만의 섬세한 서비스로 사소한 불편까지 덜어준다. 편안한 객실과 카페 타입의 휴게형 공간인 쿠치나는 편안한 휴식과 낭만을 선사한다. 또한, 관광, 맛집, 쇼핑등 여행에 가장 용이한 서울의 중심지, 충무로에 위치해 있다. 특히 서울 여행일정에 빠지지 않는 관광지인 남산타워를 비롯한 남산골 한옥마을, 명동은 도보로 이동이 가능할 만큼 인접해 있다.",서울특별시 중구 서애로 24,37.5606416,126.9971821
잠실 상주호텔,,714,02-415-0550,"서울숙소, 숙박, 잠실숙박, 잠실호텔","상주호텔은 잠실 신천에 위치해 있어 잠실종합운동장, 석촌호수, 롯데월드, 코엑스에 5분이면 갈 수 있는 교통이 편리한 곳이다. 상주호텔은 투숙객 및 관광객의 즐거운 휴식과 여행을 위해 전 임직원이 호텔 서비스에 최선을 다한다.",서울특별시 송파구 올림픽로8길 19,37.510066,127.0805852
카라모텔,,706,02-741-4455,"서울숙소, 숙박, 종로구","종로3가 전철역에 인접한 카라모텔은 대중교통 이용이 편리할 뿐 아니라 인사동, 창경궁, 종묘 등의 서울의 주요 관광지와도 매우 가까운 최적의 장소에 자리잡고 있다. 낙원상가 바로옆에 위치하고 있어 여러가지 악기를 쇼핑하는 것은 새로운 경험이 될 것이며 낙원 떡 골목의 떡을 맛보는 것도 재미중의 하나일 것이다.
또한 저렴한 가격은 친구 및 가족과의 여행에 즐거움을 더해준다.",서울특별시 종로구 수표로26길 3,37.5722266,126.9891997
호스텔 토미(구 옐로우브릭2 호스텔),,697,02-744-6844,"서울숙소, 숙박","호스텔 토미는 서울의 중심, 종로에 위치하고 있어 창덕궁, 삼청동, 인사동, 청계천, 명동, 동대문 쇼핑센터 등 주요 관광지와의 접근성이 뛰어나며 도보로 이동 가능하다. 또한, 종로3가역과 도보 5분 거리, 공항버스정류장과 도보 3분 거리에 있어 대중교통을 이용하는 여행객들에게 편리하다. 국제전화 무료 서비스와 전층 무료 무선인터넷, WIFI를 제공하고 있으며 영어, 중국어, 불어, 일본어 등이 가능한 직원들로 구성되어 있어 외국인 여행객들이 보다 편안하게 호텔을 이용할 수 있다. 모든 객실에는 욕실, 냉장고, TV, 수건, 샴푸&바디클렌져, 헤어드라이기 등이 구비되어 있고 매일 아침 토스트, 계란, 우유, 커피, 주스, 잼 등 간단한 아침식사를 제공한다.",서울특별시 종로구 돈화문로 66,37.5744241,126.9912046
