name,sub_head,view_count,tel,tag,info,address,Latitude,Longitude
삼호 짱뚱이,남도 음식과 수라상의 만남 토속음식 전문점,421,02-547-1416,"강남남도음식, 강남민어회, 논현동짱뚱어탕, 논현맛집, 삼호짱뚱이, 음식","삼호 짱뚱이는 지하철 7호선 학동역 10번 출구 부근에 있다. 매장이 있는 상가건물에 자체 주차장(발레주차 서비스 가능)이 있어 방문 시 자동차로 이용하기 편리하다. 이곳은 남도 음식과 수라상 음식으로 유명하다. 매장 내부는 넓은 홀에 인원별 다양한 테이블 구성과 개별 룸까지 있어 단체 행사나 가족 모임에도 적당하다. 대표 메뉴로는 민어정식, 남도정식, 수라정식(한상기준), 병어회/무침이 있다. 이외 메뉴로 홍어전, 민어전, 세발낙지, 탕탕이가 인기가 많다. 지역화폐(카드)와 제로페이 결제가 가능하다. 식당 주변에 압구정 로데오거리와 압구정 카페골목, 신사동 가로수길이 있어 식사 전후 연계 관광을 할 수 있다.",서울특별시 강남구 도산대로34길 11,37.5196231,127.0310449
잠수교집 3호점,석촌호수 부근의 냉삼겹살 맛집,421,02-419-0434,"석촌호수맛집, 음식, 잠수교집, 잠수교집3호점, 잠수교집석촌호수, 잠실맛집, 잠실맛집","잠수교집 3호점은 9호선 석촌고분역 2번 출구 석촌호수 근방에 3, 4호점이 붙어 있다. 가게 앞에 주차 공간이 있다. 주차 공간이 협소해 유료 주차장을 이용하거나 대중교통을 이용하길 추천한다. 예약은 4인 이상 가능하다. 대표 메뉴는 냉동 삼겹살로 기본 반찬은 파 채, 김치, 쌈 채소, 명란젓, 계란말이가 나온다. 고기를 찍어 먹는 날계란 소스는 테이블당 한 개만 제공되는데, 추가 시 비용이 발생한다. 삼겹살에 올려 먹는 채소 또한 비용이 추가된다. 급랭특알목살, 생삼겹살, 얼큰비지짜글이, 볶음밥도 많이 찾는 인기 메뉴이다. 이 매장 인근에 석촌호수, 유명테마공원, 유명타워전망대가 있어 연계 관광을 할 수 있다.",서울특별시 송파구 송파대로49길 51 제퍼빌딩,37.5059102,127.0992098
해남낙지,서울에서 맛보는 해남바다 낙지의 맛,420,02-2274-4163,"가족외식추천, 맛집제보, 비주얼맛집, 음식",해남낙지는 산낙지 철판구이와 연포탕 등을 판매하는 낙지 전문점이다. 건물 지하 1층에 위치하고 있다.,서울특별시 중구 을지로43길 9 정동빌딩,37.5671294,127.0069746
강강술래 청담점,오랜 전통을 자랑하는 청담동 숯불구이 맛집,419,02-3443-3392,"강강술래청담점, 음식, 일품양념구이, 청담동맛집, 청담동맛집, 청담동연말모임, 청담역맛집","강강술래 청담점은 청담역 13번 출구 인근 영동대교 남단교차로 방향에 있는 한식 맛집이다.
28년 전통을 자랑하는 전통 숯불구이의 명가로, 가족, 친구와 함께 모임을 할 수 있고 직장인 회식 장소로 적당하다.
깨끗하고 고급스러운 분위기에 싱싱하고 신선한 재료의 본연의 맛이 잘 어우러진 음식을 차려 낸다.
직장인과 가벼운 모임을 위한 점심 특선이 마련되어 있다. 애호박 찌개도 인기 있는 메뉴이다.",서울특별시 강남구 도산대로 535 용강빌딩,37.525101,127.0519974
램브란트 강남N점,,418,02-6674-8324,"데이트코스, 독특한메뉴, 분위기좋은, 비주얼맛집, 음식","양고기를 코스요리로 즐길 수 있는 파인다이닝이다. 양설, 양지방, 프랜치랙, 등심 등 쉽게 맛보지 못하는 다양한 부위의 양 요리를 맛볼 수 있다.",서울특별시 강남구 테헤란로 129,37.5001174,127.0322218
할머니추어탕 잠실점,오랜 손맛이 느껴지는 추어탕집,415,02-421-1022,"음식, 잠실맛집, 잠실맛집, 잠실밥집, 추어탕, 추어탕, 추어탕맛집, 추어탕맛집, 할머니추어탕","할머니추어탕 잠실점은 9호선 삼전역 1번 출구 인근에 있다. 40년 전통 식당으로, 최근에 모던하고 깔끔하게 리모델링해 가게를 옮겼다. 매장에 들어서면 카운터가 보이고 2층으로 올라가면 널찍한 매장이 있다. 주차는 대리 주차 서비스(유료)를 받을 수 있다. 대표 메뉴는 추어탕 돌솥 밥으로 기본 반찬 섞박지, 김치, 콩나물무침, 어리굴젓이 제공되고 돌솥에 밥이 나와 누룽지 밥과 숭늉을 즐길 수 있다. 추어탕은 부추가 고명으로 들어가 있고, 개인 취향 따라 들깻가루나 청양고추를 넣어 먹으면 된다. 그 외 메뉴로는 통추어튀김과 물만두도 있다. 모든 메뉴는 포장할 수 있다. 식당 인근에 석촌호수와 대형 테마파크 놀이동산이 있어 연계 관광을 할 수 있다.",서울특별시 송파구 석촌호수로 110,37.5076107,127.0890689
오금버드나무집,37년 전통의 송파구 고깃집,414,02-408-8000,"송파구고깃집, 송파구맛집, 송파구맛집, 오금동고깃집, 오금동맛집, 오금동맛집, 오금버드나무집, 음식","오금버드나무집은 5호선 개롱역 1번 출구 인근 둔촌동 방향 오금동사거리에 있다. 주차장은 넓고 혼잡 시 발레파킹이 무료로 가능하다. 이곳은 1층, 2층, 별관으로 구성되어 내부가 넓다. 테이블마다 칸막이가 되어 있어 독립된 공간에서 식사할 수 있다. 식당 한편에는 게임존 놀이시설이 마련되어 있다. 밑반찬은 기본적으로 세팅된다. 셀프바에는 죽과 쌈 채소, 나박김치, 된장국, 아이스크림 등 10가지의 서비스 음식이 제공된다. 대표 메뉴는 돼지양념갈비, 갈매기살이다. 그 외 식사 메뉴로는 갈비탕, 사골우거지탕, 산나물비빔밥, 돌솥비빔밥, 버섯불고기 전골 등이 있다. 식당 인근에는 놀이공원과 올림픽공원이 있다.
※ 반려동물 동반 불가",서울특별시 송파구 동남로 309 버드나무식당,37.5030832,127.1378499
갤러리 더 스퀘어,티 코스가 있는 한옥뷰 카페,413,https://www.instagram.com/gallery_the_square/,"디저트, 샐러드, 음식, 티코스","갤러리 더 스퀘어는 서울 도심 한복판에서 통유리창 너머로 고즈넉한 한옥 뷰를 즐길 수 있는 티 카페이다. 이곳에선 다과를 중심으로 하는 일반적인 티 코스와 달리 샐러드, 메인, 디저트로 이어지는 식사 대용 티 코스를 선보이고 있다. 식사와 차는 계절에 따라 구성이 달라지는데, 보통은 샐러드, 토스트, 가지구이 등 자극적이지 않으면서 입맛을 돋우는 요리에 각각 어울리는 차를 곁들여 낸다.",서울특별시 종로구 계동길 128 서울빌라,37.5828385,126.986996
낙산냉면,여름에 많이 찾는 이열치열 매운 냉면집,409,02-743-7285,"낙산냉면, 동묘맛집, 매운냉면, 매운냉면, 음식, 종로구냉면맛집, 창신동냉면","낙산냉면은 지하철 1호선 6호선 동묘앞역 9번 출구 부근에 있다. 매장은 주택가 골목길에 있어 주차장은 따로 없다. 자동차를 이용해서 방문 시 창신 공영주차장(도보 3분 거리)을 이용해야 한다. 매장에서 냉면을 2인분 이상 주문하면 주차비 일부를 할인해 준다. 낙산냉면은 매운 냉면으로 유명 TV 맛집 프로그램에 소개되어 유명세를 탔다. 매장 안으로 들어서면 넓지 않은 공간에 테이블이 많이 있다. 손님이 많아 매우 복잡하다. 대표 메뉴로 얼큰이냉면, 특냉면, 약얼냉면, 낙산냉면이 있다. 전체적으로 오이가 많이 들어간 매운 냉면을 손님들이 많이 찾는다. 주변에 동묘공원, 숭인근린공원, 창신어린이공원이 있어 식사 전후에 둘러보기 좋다.",서울특별시 종로구 지봉로5길 8,37.5744875,127.0152642
한교방 서울면옥,,406,02-545-0090,"가성비맛집, 가족외식추천, 독특한메뉴, 비주얼맛집, 음식",정통 진주식 냉면을 서울식으로 재해석한 냉면집이다. 비빔냉면과 물냉면의 조합의 물비빔냉면과 한우불고기가 대표메뉴이다.,서울특별시 강남구 학동로45길 8 유화빌딩,37.516792,127.0380762
마이시크릿덴,바쁜 도심 속에서 사색의 여유를 찾다,405,010-6833-0704,"공유서재, 서재, 와인, 음식, 조용한, 조용한힐링, 책, 힐링, 힐링공간","바쁜 도심 속에서 사색의 여유가 필요할 때 찾는 ''마이시크릿덴'' 편안한 공간에서 영감을 주는 책을 읽고, 휴식을 위한 음악을 듣고, 밤에는 음식을 가지고 와서 와인 페어링을 즐길 수 있다. 오전 9시에서 오후 5시까지는 예약제 공유 서재를 운영하고, 저녁 6시에서 10시에는 와인 페어링 공간으로 바뀐다.",서울특별시 중구 덕수궁길 9,37.5647935,126.9762284
흥부골숯불돼지왕갈비,숯불에 구워주는 돼지왕갈빗집,404,02-418-0003,"갈비맛집, 갈비맛집, 서울돼지갈비맛집, 석촌동갈비, 음식, 흥부골갈비, 흥부골돼지숯불갈비","흥부골숯불돼지왕갈비 식당은 9호선 석촌고분역 2번 출구 석촌동 나인파크 골목 석촌호수 서호 뒤편에 있다. 매장 앞에 주차 가능하나 주차공간은 넓지 않다. 매장은 넓은 편이고 날씨가 좋으면 창가 테라스 창을 다 열어 놓으면 야외 분위기를 느낄 수 있어 좋다. 이 식당의 대표 메뉴는 돼지왕갈비인데 주문하면 밑반찬으로 물김치, 순두부, 양파지, 게장, 계란찜이 나오고 숯불을 사용한다. 고기는 직원이 구워줘 편히 식사 할 수 있다. 후식으로 먹는 냉면이나 된장찌개와 밥은 무료다. 그 외에 점심 메뉴로 갈비곰탕, 육개장, 설렁탕이 있다. 식당 인근에 석촌호수, 대형 테마파크 놀이공원이 있어 연계 관광을 할 수 있다.",서울특별시 송파구 백제고분로33길 35,37.5056658,127.0985612
도마 유즈라멘,고흥 유자가 들어간 특색있는 라멘,403,070-8838-0365,"가성비맛집, 데이트코스, 맛집제보, 분위기좋은, 음식",도마 유즈라멘은 일반적인 라멘 뿐만 아니라 라멘에 유자액이 첨가된 특색있는 라멘을 판매한다. 특별히 라멘 면과 육수는 무한으로 제공된다.,서울특별시 종로구 북촌로2길 14,37.5778278,126.9864827
명동돈가스,동양 스타일의 돈가스를 만나는 시간,401,02-775-5300,"가족외식추천, 데이트코스, 독특한메뉴, 돈가스, 맛집, 음식, 혼밥하기좋은","동양식 돈가스의 진수를 맛볼 수 있는 집이다. 1983년 개업한 이래 초창기 맛의 비법을 그대로 고수하고 있다.

맛의 비결은 두툼한 돼지 등심과 안심을 양념한 뒤 3,4일 정도 숙성 시켜 육질을 부드럽게 만드는 것. 그리고 계란과 빵가루를 묻혀 160도 고온에서 약 7분간 튀겨내면 속살은 연하고 겉은 바삭바삭한 돈가스가 탄생된다. 돈가스와 함께 나오는 된장과 야채도 이 집만의 맛이 숨겨져 있다. 된장은 고기국물에 된장을 풀어 맛이 깊으면서 구수하고, 야채는 섭씨 0도에 보관했다가 주문과 함께 바로 썰어 사각거리는 신선한 맛을 유지한다.
음식점은 바(BAR)식으로 구성된 1층, 일반 홀로 이뤄진 2,3층으로 되어 있다. 점심시간에는 줄을 서서 기다릴 정도로 사람들이 많다. 특히 연령층이 다양한 것이 특징이다. 젊은이들부터 초창기 마니아들까지 다양하게 찾는다.",서울특별시 중구 명동3길 8,37.5640231,126.9835804
진성한우곱창,,401,02-402-3439,"돼지부속, 서울곱창맛집, 송파맛집, 음식","당일 도축한 곱창을 숙성마늘소스와 직접 담근 대파김치, 깍두기와 곁들어먹는 곱창구이 전문점이다.
구이를 다 먹은 후 먹는 깍두기철판양밥도 별미이며 인기메뉴중 하나이다.",서울특별시 송파구 송파대로28길 27 송파성원쌍떼빌,37.495064,127.1204364
마제스티 타바론 티 라운지,전망 좋고 대화하기 좋은 차 전문 레스토랑,398,02-510-5800,"마제스티, 마제스티타바론티라운지, 음식, 청담동레스토랑, 청담동맛집, 청담동카페","마제스티 타바론 티 라운지는 수인분당선 압구정로데오역 5번 출구 부근에 있다. 매장이 있는 상가건물에 자체 주차장(발레주차 서비스 가능)이 있어 방문 시 자동차로 이용하기 편리하다. 이곳은 뉴욕 프리미엄 브랜드 타바론 Tea가 서울에 ‘MajesTEA Tavalon Tea Lounge’ 이름으로 오픈한 매장이다. 타바론의 다양한 tea와 브런치, 저녁에는 디너 및 20여 종의 티, 칵테일 등 다양한 주류와 안주를 DJ가 들려주는 음악과 함께 즐길 수 있다. 매장 내부는 넓은 홀에 인원별 다양한 테이블 구성과 개별 룸까지 있어 단체 행사나 가족 모임에도 적당하다. 대표 메뉴는 TEA와 Sirloin set menu, Bacalao set menu, T-Bone set menu 등이 있다. 주변에 압구정 로데오거리와 압구정 카페골목이 있어 식사 전후 둘러보기 좋다.",서울특별시 강남구 도산대로 327,37.5231166,127.0375869
돌솥추어탕,돌솥에 담아 더욱 개운한 추어탕,394,0507-1300-4765,"가성비맛집, 돌솥, 맛집제보, 비주얼맛집, 서울, 음식, 종로구, 추어탕",돌솥추어탕은 서울 종로구 세종마을 음식문화거리의 상권에 위치한 한식당이다. 매일 아침 수급하는 신선한 식재료로 만든 추어탕을 돌솥에 제공하여 단순한 추어탕을 넘어 뒷맛까지 개운한 식사를 제공한다.,서울특별시 종로구 자하문로1길 54,37.5770402,126.9695515
무교동유정낙지 잠실점,17년 전통의 잠실 맛집 무교동 낙지 전문점,394,02-417-8854,"매운낙지볶음, 무교동유정낙지잠실점, 배달맛집, 음식, 잠실맛집, 잠실맛집, 조개탕맛집","무교동유정낙지 잠실점은 지하철 2호선 종합운동장역 1번 출구, 신천역 4번 출구 인근 잠실 아시아선수촌아파트 정문 도로 건너편에 있다. 매장 전면에 주차 공간이 있으나 협소해 대중교통을 이용하는 것이 좋다. 대표 메뉴인 낙지볶음은 맵기 조절해서 주문할 수 있다. 기본 반찬으로 콩나물국, 김치, 백김치, 미역무침이 나오고 그릇에 밥, 김가루, 콩나물이 함께 담겨 나와 낙지를 넣어 비벼 먹으면 된다. 낙지볶음이 매워 같이 먹으면 좋은 메뉴는 조개탕, 낙지만두, 낙지계란찜도 있다. 그 외에 낙지연포탕과 낙지파전도 있다. 모든 메뉴는 포장할 수 있고 배달 앱으로 주문할 수 있다. 매장은 세스코 전문 살균 서비스 매장이다. 식당 인근에 잠실한강공원이 있다.",서울특별시 송파구 백제고분로 89,37.5088052,127.0793547
목포명가 율현본점,제철 메뉴로 남도음식을 즐길 수 있는 해물요리 맛집,394,0507-1468-0666,"낙지아구찜, 목포명가, 율현점, 음식, 자곡동맛집, 해물요리","목포명가 율현본점은 지하철 3호선과 수인 분당선 수서역 6번 출구 인근에 있는 남도음식 전문점이다. 매장 뒤편에 주차장이 있어 자동차로 방문해도 편리하다. 삼성동에서 20년 이상 남도음식으로 사랑받던 목포명가가 율현점을 오픈하면서 계절이 바뀔 때마다 제철 음식을 선보이고 있다. 홀 좌석과 룸 좌석으로 나누어져 있어 가족 식사나 회식 등 인원수에 맞는 모임을 즐길 수 있다. 봄에는 도다리쑥국, 주꾸미 요리, 여름에는 특제 물회, 가을에는 전어요리, 겨울에는 대방어 매생이탕을 맛볼 수 있다. 이외에도 모둠물회, 아귀찜, 생대구탕, 가을전어회덮밥, 멍게얹은막회, 낙지비빔밥 등 해산물 메뉴가 다양하다. 식당 인근에 아래방죽마을공원, 윗방죽마을공원, 안개근린공원, 세곡공원 등이 있어 산책하기 좋다.",서울특별시 강남구 밤고개로23길 22,37.4737736,127.1086032
버드나무집(본점),,392,02-3473-4167,"맛집, 음식","버드나무집 서초동본점은 양재역 2번 출구에서 도보로 5분 거리에 있다. 버드나무집은 1977년부터 전통의 맛을 지켜온 한우구이 전문점이다. 오랜 세월 한자리를 지켜온 동네 터줏대감답게 손님 대부분이 3대째 단골인 경우가 많다. 초기에는 주물럭만 판매했지만, 현재는 소갈비, 특수부위, 갈비탕, 비빔밥 등으로 메뉴가 늘었다. 간장 대신 천일염으로 밑간을 한 암소 갈비는 특유의 부드러운 육질과 고소한 풍미를 자랑한다. 조미료를 넣지 않은 깔끔하고 삼삼한 반찬 역시 이곳만의 매력이다. 매봉산, 양재시민의숲에서 가깝다.
※ 반려동물 동반 불가",서울특별시 서초구 효령로 434,37.4891422,127.0311727
무돌,제철 남도음식으로 모임 하기 좋은 식당,391,0507-1348-3088,"강남남도음식, 강남모임장소, 강남한정식, 강남회식장소, 무돌, 음식","무돌은 지하철 7호선, 수인 분당선 강남구청역 3-1번 출구 부근에 있다. 매장이 있는 상가건물에 자체 주차장(발레파킹 서비스 가능) 있어 방문 시 자동차로 이용하기 편리하다. 이곳은 남도음식 전문점이다. 제철 해산물과 생선요리를 전문으로 하는 곳으로 유명하다. 매장 내부는 넓은 홀에 인원별 다양한 테이블 구성과 개별 룸까지 있어 단체 행사나 가족 모임에도 적당하다. 대표 메뉴는 병어조림, 한우육전, 갈낙전복찜, 한우육낙이 있다. 이외 메뉴로 홍어삼합, 무안 산낙지, 보리굴비, 잡어세꼬시가 많이 나간다. 주변에 압구정카페골목, 압구정 로데오거리, 청담동 거리가 있어 둘러보기 좋다.",서울특별시 강남구 선릉로 748 현대아파트,37.5214383,127.0405995
대도식당 강남대로점,60년 전통 한우의 참맛을 내는 집,391,02-544-9772,"대도식당, 대도식당강남대로점, 서초구한우맛집, 음식, 한우맛집, 한우맛집, 한우회식","대도식당 강남대로점은 지하철 3호선 신분당 4번 출구 부근에 있다. 주차 공간은 넓고 발레파킹 가능하다. 현대적인 건물과 고풍스러운 내부 인테리어가 잘 조화를 이루고 있다. 넓은 공간으로 단체석이 잘 준비되어 있다. 대표 메뉴는 한우 등심이다. 육질이 좋은 고기를 선별하여 손님상에 내 60년 전통의 원조 맛을 그대로 전한다. 식사 후 마지막 코스인 깍두기 볶음밥은 코스 요리처럼 자리 잡혀 있다. 평일 점심시간 한우곰탕, 한우육개장도 많이 찾는 대표 메뉴다. 주변에 잠원한강공원과 선릉과 정릉이 있어 연계 관광이 가능하다.",서울특별시 서초구 강남대로 589,37.5143873,127.01915
로얄라운지 다이닝,이탈리아 호텔 라운지 식사를 재현한 곳,391,02-514-1247~8,"갤러리로얄, 논현동이탈리안레스토랑, 논현동콜키지카페, 로얄라운지다이닝, 음식, 학동역맛집","로얄라운지 다이닝은 7호선 학동역 7번 출구에서 강남을지병원사거리 방향 100m 지점에 있다. 주차는 발레파킹을 할 수 있다. 이곳은 이탈리안 기반 다이닝 & 커피숍이다. 1층 카페에서는 신선한 브런치 메뉴를 즐길 수 있으며 2층 다이닝 & Bar에서는 이탈리안 정통 요리와 다양한 종류의 와인을 맛볼 수 있다. 이곳의 대표 메뉴는 Dinner Course고, 이외 메뉴로 로얄 키조개 파스타, Corkage, 마르코폴로 웨딩피치 등이 있다. 또한 소믈리에가 추천하는 트렌디하고 폭넓은 와인 리스트도 제공한다. 다이닝에서 사용하는 유명 작가의 도자 작품을 구입할 수 있는 아트샵, 현대미술 갤러리, 라이프스타일&베스샵도 같은 건물에 있다. 인근에 서울선릉과정릉(세계문화유산), 잠실종합운동장, 유명 테마 놀이공원, 잠실한강공원이 있어 연계 관광을 할 수 있다.",서울특별시 강남구 논현로 709 로얄토토 논현동사옥,37.5153753,127.0297715
자연석돌구이,돌판위에 구워먹는 대패삼겹살 맛집,390,02-548-9494,"논현동맛집, 도산공원맛집, 오징어불고기, 음식, 자연석돌구이, 학동사거리맛집","자연석돌구이집은 지하철 7호선 학동역 10번 출구 도산공원사거리 부근에 있다. 매장이 있는 상가건물에 자체 주차장이 있으나 협소하다. 방문 시 대중교통을 이용하는 게 편리하다. 이곳은 방송사 TV 맛집 프로그램에 자연석 돌판 위에 삼겹살과 대패삼겹살을 구워 먹는 맛집으로 소개되었다. 매장 내부는 넓은 홀에 인원별 다양한 테이블 구성이 가능해 단체 행사나 각종 모임에도 적당하다. 대표 메뉴는 대패삼겹살, 차돌박이, 칼국수, 오징어불고기(2인)가 있다. 이외 메뉴로 칼국수, 김치찌개도 있다. 주변에 압구정카페골목과 압구정로데오거리, 청담동명품거리가 있어 연계 관광을 할 수 있다.",서울특별시 강남구 언주로148길 9,37.5206852,127.0353227
다동 황소막창,하루를 스트레스를 날려버리는 곳,390,02-319-9055,"맛집제보, 분위기좋은, 뷰가좋아요, 음식","청계천 옆에 숨어있는 노상 맛집. 씹을수록 소시지처럼 감칠맛이 나는 소막창을 숯불에 구워먹을 수 있다.
무엇보다 낮에가도 좋지만, 밤이 되면 주변 고층빌딩의 야경을 즐기며 뻥 뚫린 하늘을 보면서 퇴근 후 낭만을 즐기기에 딱이다.",서울특별시 중구 을지로3길 49,37.5673401,126.9815002
하나면옥,덧살을 섞지 않은 돼지갈비에 맛깔나는 육수를 부어 꾸준히 졸여준 쫄갈비,389,02-2275-5821,음식,골목 사이에 숨어있는 하나면옥은 돼지쫄갈비를 대표메뉴로 한다. 덧살을 섞지 않은 돼지갈비에 맛깔나는 육수를 부어 꾸준히 졸여준다. 그래서 이름이 쫄갈비이다. 여기에 당면까지 넣으면 육수를 한가득 품은 당면으로 변해 감칠맛을 더해준다. 추가로 사장님 내외분 솜씨가 좋아 밑반찬도 맛있다. 이곳은 주문 즉시 냉면을 뽑아주는 집으로 마지막 입가심으로 물냉면을 추천한다.,서울특별시 종로구 돈화문로4길 30,37.5699193,126.9938174
대복,,387,02-755-0189,"독특한메뉴, 음식, 한식",1970년대 장안을 돌며 복지리의 참맛을 전파해온 김종수 조리장이 45년 장인정신으로 직접 요리하는 북창동 대복집이다. 시원한 국물맛과 쫄깃하고 담백한 맛이 특징이다.,서울특별시 중구 세종대로14길 22,37.5627943,126.97793
이즈미 압구정점,압구정 사시미 정식 전문점,383,02-542-7171,"강남일식, 모듬사시미, 압구정맛집, 압구정일식, 음식, 일식코스","이즈미 압구정점은 서울시 강남구 신사동에 있는 일식당이다. 대중교통 이용 시 지하철 3호선 압구정역 3번 출구 신구중학교 인근에 있다. 매장 앞에 주차장이 있어 차량을 이용한 방문도 편리하다. 매장은 테이블과 룸으로 구성되어 있어 가족모임이나 회식 등 소규모 식사 모임을 하기 좋다. 대표 메뉴는 모듬사시미, 특모듬사시비 초밥과 특초밥이 있고 코스 메뉴는 브레이크 타임을 기준으로 점심정식코스와 저녁정식코스로 나뉜다. 식사는 도미머리조림정심, 정어정식, 대구매운탕, 새우튀김, 전복죽, 회덮밥 등이 인기고 점심 정식B의 경우 계란찜, 미소된장무침, 연어, 광어, 우럭등의 기본 회, 초밥, 구이, 우동이 제공된다. 고급스러운 상차림에 특별한 날을 기념하는 식사로도 인기다. 매장 근처에 도산공원, 산사무궁화공원, 압구정로데오거리, 압구정카페골목이 있어서 쇼핑 및 가벼운 산책이 가능하다.",서울특별시 강남구 언주로 857,37.5270184,127.0330555
송추가마골 인어반 잠실점,소갈비 정식 맛있는 송파 맛집,383,02-422-6446,음식,"송추가마골 인어반 잠실점은 지하철 2, 8호선 잠실역 7번 출구 인근에 있다. 건물 주차장이 넓어 주차하기 편하다. 매장 입구 옆으로 대기 명단을 작성하게 되어 있고 이벤트 행사 배너가 많이 붙어 있다. 와인도 판매하며 본인이 와인을 가져와 먹어도 추가 비용 부담이 없다. 메뉴는 소고기, 돼지고기, 정식, 식사 메뉴 등 종류별로 많다. 인기 메뉴는 점심 특선 소갈비 정식으로 겉절이, 쌈 채소, 샐러드, 무절임, 삶은 양배추와 젓갈 등의 밑반찬이 나오고 고기는 숯불을 사용하며 직원이 구워준다. 정식을 주문하면 솥 밥과 냉면 중 선택할 수 있다. 인근에 석촌호수와 대형 할인 매장 및 공원이 있어 둘러보기 좋다.",서울특별시 송파구 송파대로 570,37.5157747,127.0990624
시골진지상,별미 남도음식과 정겨운 옛날 가정식의 만남,380,02-555-3448,"강남맛집, 삼성동시골밥상, 삼성중앙역맛집, 선릉밥집, 시골진지상, 음식","시골진지상은 서울시 강남구 삼성동에 있는 한식당이다. 지하철 9호선 삼성 중앙역 6번 출구 서울 선릉과 정릉 부근에 있다. 매장이 있는 상가건물에 자체 주차장(발레파킹 서비스 가능)이 있어 자동차 방문도 편리하다. 남도 음식에 가정식 반찬들을 곁들이는 상차림으로 든든하고 푸짐한 한끼 식사로 유명하다. 매장 내부는 넓은 홀에 인원별 다양한 크기의 테이블과 개별 룸이 있어 단체 행사나 가족 모임에도 적당하다. 대표 메뉴는 보리굴비, 갈치구이, 간장게장, 모듬구이( 갈치+병어+고등어)가 있고
생오겹주물럭, 고등어와 묵은지, 낙지연포탕, 홍어탕 등도 있다. 한정식처럼 나오는 다양한 밑반찬들이 별미이다, 주변에 서울 선릉과 정릉(세계문화유산)이 있어 식사 전후에 둘러보기 좋다.",서울특별시 강남구 삼성로 535 삼화빌딩,37.5096829,127.0546949
페어링룸,예약 필수인 이탈리안 레스토랑,380,010-3100-8861,"압구정역맛집, 음식, 청담동레스토랑, 청담동맛집, 청담동맛집, 청담동명품거리맛집, 페어링룸","페어링룸은 서울특별시 강남구 청담동에 있는 이탈리안 레스토랑이다. 대중교통을 이용한다면 수인분당선 압구정로데오역 2번 출구와 가장 가깝다. 주차는 식당 앞에 하거나 발레파킹을 할 수 있다. 건축설계사와 조명 디자이너가 만나 건물을 디자인하고 실내 내부를 꾸며 오픈한 곳으로 건물 외부는 이국적인 감성이 물씬 풍기는 화이트 톤으로 깔끔하고 내부는 천장이 높아 시원한 개방감을 느낄 수 있다. 룸과 룸으로 연결하는 문은 유럽 스타일로 아치 형태이다. 대표 메뉴는 발사믹 관자와 감자 퓨레 M, 항정살 페퍼 메주파스타, 트러플 파케리 파스타이고 음식과 어울리는 와인을 추천받을 수 있다. 다양한 디저트에 맞는 차나 음료도 즐길 수 있다.
식당 인근에 서울선릉과정릉 세계문화유산, 잠실 한강공원, 청담동명품거리, 압구정로데오거리가 있어 연계 관광을 할 수 있다.",서울특별시 강남구 도산대로81길 14,37.5253661,127.0478552
앤더슨씨 청담점,브런치 먹기 좋은 청담동 가구 편집숍 카페,379,02-543-0865,"공클리닉, 깍두기볶음밥, 앤더슨씨, 오픈샌드위치, 음식, 청담브런치","앤더슨씨 청담점은 수인분당선 압구정로데오역 4번 출구 K현대미술관 인근에 있다. 매장 앞 주차가 가능하고 발레주차 서비스(유료)를 받을 수 있다. 앤더슨씨는 브런치 카페로 디자인 가구를 판매하는 갤러리를 같이 운영 중이다. 건물 지하 1층과 1층은 카페로 운영되고 2층은 디자인갤러리로 홈페이지에서 예약 운영된다. 대표 메뉴는 쉬림프 아보카도 오픈 샌드위치, 깍두기 볶음밥이다. 이 밖에 커피와 파바 오일파스타, 에그요크 베이컨파스타, 라구파스타, 트러플 하몽 리조또, 블부베리크럼블, 뉴욕치즈케이크, 앤더슨 브라우니와 아이스크림도 있다. 유명 방송에 다수 소개된 인테리어 소품과 브런치 카페로 유명하다. 매장 인근에 도산공원, 청담동 거리, 청담동 명품거리, 압구정 카페골목이 있어 연계 산책과 쇼핑하기 좋다.",서울특별시 강남구 도산대로55길 7 헤이븐빌딩,37.5239721,127.0400718
르블란서,분위기 좋은 프랑스 가정식 레스토랑,378,0507-1339-9951,"라따뚜이, 음식, 익선동, 익선동맛집, 프랑스, 프랑스가정식, 한옥인테리어","사람이 많은 핫플 익선동 중에서도 유명한 르블란서는 그 유명세만큼 예약이 필요한 곳이다. 특히나 주말이면 필수이다. 음식이 나오기까지 시간이 걸리긴 하지만 한 입 맛보면 어떤 메뉴든 그 가격과 시간이 이해가 되는 정성스러운 맛을 느낄 수 있다. 음식의 비주얼도 눈길을 사로잡고, 가게의 고즈넉하면서도 세련된 분위기도 식사시간을 즐겁게한다.",서울특별시 종로구 수표로28길 30,37.5728957,126.9902227
